Timestamp,Year,Feelings,Gender,Age,Location,Relationship,Finance,Adjustment,Understanding,Study_pressure,Result,Living,Support,Social_media,Inferiority,Meal,Sick,Recreation,Sleep,Scale
1/17/2021 0:03,3rd year,Normal,Female,21,Department,In a relationship,No,3,Normal,No,Yes,No,Friends,No,No,Yes,No,No,5,55
1/17/2021 0:03,2nd year,Bad,Male,20,Hall-Mess,It's complicated,Yes,2,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,3,30
1/17/2021 0:03,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,5
1/17/2021 0:03,1st year,Very bad,Female,19,Department,In a relationship,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,5
1/17/2021 0:03,4th year,Very good,Male,23,Hall-Mess,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,85
1/17/2021 0:03,3rd year,Normal,Female,21,Department,In a relationship,No,3,Normal,No,Yes,No,Friends,No,No,Yes,No,No,5,55
1/17/2021 0:03,2nd year,Bad,Male,20,Hall-Mess,It's complicated,Yes,2,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,3,30
1/17/2021 0:03,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,5
1/17/2021 0:03,1st year,Very bad,Female,19,Department,In a relationship,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,5
1/17/2021 0:03,4th year,Very good,Male,23,Hall-Mess,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,85
1/17/2021 0:03,2nd year,Bad,Male,20,Hall-Mess,It's complicated,Yes,2,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,3,30
1/17/2021 0:03,1st year,Very bad,Female,19,Department,In a relationship,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,5
1/17/2021 0:03,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,5
1/17/2021 0:03,3rd year,Normal,Female,21,Department,In a relationship,No,3,Normal,No,Yes,No,Friends,No,No,Yes,No,No,5,55
1/17/2021 0:03,4th year,Very good,Male,23,Hall-Mess,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,85
1/17/2021 0:03,3rd year,Normal,Female,21,Department,In a relationship,No,3,Normal,No,Yes,No,Friends,No,No,Yes,No,No,5,55
1/17/2021 0:03,2nd year,Bad,Male,20,Hall-Mess,It's complicated,Yes,2,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,3,30
1/17/2021 0:03,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,5
1/17/2021 0:04,1st year,Very bad,Female,19,Department,In a relationship,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,5
1/17/2021 0:04,4th year,Very good,Male,23,Hall-Mess,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,85
1/17/2021 0:04,3rd year,Normal,Female,21,Department,In a relationship,No,3,Normal,No,Yes,No,Friends,No,No,Yes,No,No,5,55
1/17/2021 0:04,2nd year,Bad,Male,20,Hall-Mess,It's complicated,Yes,2,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,3,30
1/17/2021 0:04,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,5
1/17/2021 0:04,1st year,Very bad,Female,19,Department,In a relationship,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,5
1/17/2021 0:04,4th year,Very good,Male,23,Hall-Mess,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,85
1/17/2021 0:04,2nd year,Bad,Male,20,Hall-Mess,It's complicated,Yes,2,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,3,30
1/17/2021 0:04,1st year,Very bad,Female,19,Department,In a relationship,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,5
1/17/2021 0:04,3rd year,Normal,Female,21,Department,In a relationship,No,3,Normal,No,Yes,No,Friends,No,No,Yes,No,No,5,55
1/17/2021 0:04,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,5
1/17/2021 0:04,3rd year,Normal,Female,21,Department,In a relationship,No,3,Normal,No,Yes,No,Friends,No,No,Yes,No,No,5,55
1/17/2021 10:13,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:14,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:15,3rd year,Normal,Male,21,Department,Single,No,3,Normal,No,Yes,No,Teacher,Yes,No,Yes,No,Yes,5,55
1/17/2021 10:16,4th year,Bad,Female,22,Hall-Mess,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/17/2021 10:17,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,10
1/17/2021 10:17,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:17,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:17,3rd year,Normal,Male,21,Department,Single,No,3,Normal,No,Yes,No,Teacher,Yes,No,Yes,No,Yes,5,55
1/17/2021 10:17,4th year,Bad,Female,22,Hall-Mess,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/17/2021 10:17,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,10
1/17/2021 10:17,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:18,3rd year,Normal,Male,21,Department,Single,No,3,Normal,No,Yes,No,Teacher,Yes,No,Yes,No,Yes,5,55
1/17/2021 10:18,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:18,4th year,Bad,Female,22,Hall-Mess,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/17/2021 10:18,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,10
1/17/2021 10:18,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:18,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:18,4th year,Bad,Female,22,Hall-Mess,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/17/2021 10:18,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,10
1/17/2021 10:18,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:18,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:18,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:18,4th year,Bad,Female,22,Hall-Mess,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/17/2021 10:18,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,10
1/17/2021 10:18,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:18,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:18,3rd year,Normal,Male,21,Department,Single,No,3,Normal,No,Yes,No,Teacher,Yes,No,Yes,No,Yes,5,55
1/17/2021 10:18,4th year,Bad,Female,22,Hall-Mess,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/17/2021 10:18,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,10
1/17/2021 10:18,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:18,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:18,3rd year,Normal,Male,21,Department,Single,No,3,Normal,No,Yes,No,Teacher,Yes,No,Yes,No,Yes,5,55
1/17/2021 10:19,4th year,Bad,Female,22,Hall-Mess,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/17/2021 10:19,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,10
1/17/2021 10:19,3rd year,Normal,Male,21,Department,Single,No,3,Normal,No,Yes,No,Teacher,Yes,No,Yes,No,Yes,5,55
1/17/2021 10:19,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:19,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:19,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,10
1/17/2021 10:19,3rd year,Normal,Male,21,Department,Single,No,3,Normal,No,Yes,No,Teacher,Yes,No,Yes,No,Yes,5,55
1/17/2021 10:19,4th year,Bad,Female,22,Hall-Mess,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/17/2021 10:19,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:19,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:19,3rd year,Normal,Male,21,Department,Single,No,3,Normal,No,Yes,No,Teacher,Yes,No,Yes,No,Yes,5,55
1/17/2021 10:19,4th year,Bad,Female,22,Hall-Mess,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/17/2021 10:19,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,10
1/17/2021 10:19,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:19,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:19,3rd year,Normal,Male,21,Department,Single,No,3,Normal,No,Yes,No,Teacher,Yes,No,Yes,No,Yes,5,55
1/17/2021 10:19,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,10
1/17/2021 10:19,3rd year,Normal,Male,21,Department,Single,No,3,Normal,No,Yes,No,Teacher,Yes,No,Yes,No,Yes,5,55
1/17/2021 10:19,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:19,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:19,4th year,Bad,Female,22,Hall-Mess,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/17/2021 10:19,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:20,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:20,4th year,Bad,Female,22,Hall-Mess,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/17/2021 10:20,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,10
1/17/2021 10:20,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:20,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:20,4th year,Bad,Female,22,Hall-Mess,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/17/2021 10:20,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,10
1/17/2021 10:20,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:20,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:20,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,10
1/17/2021 10:20,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:20,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:20,4th year,Bad,Female,22,Hall-Mess,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/17/2021 10:20,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,10
1/17/2021 10:20,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:20,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:20,4th year,Bad,Female,22,Hall-Mess,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/17/2021 10:21,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:21,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,10
1/17/2021 10:21,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:21,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:21,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,10
1/17/2021 10:21,4th year,Bad,Female,22,Hall-Mess,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/17/2021 10:21,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:21,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:21,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,10
1/17/2021 10:21,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:22,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:22,4th year,Bad,Female,22,Hall-Mess,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/17/2021 10:22,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:22,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,10
1/17/2021 10:22,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:22,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:22,4th year,Bad,Female,22,Hall-Mess,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/17/2021 10:22,1st year,Very bad,Male,19,Home,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,1,10
1/17/2021 10:22,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,90
1/17/2021 10:53,2nd year,Very good,Male,20,Playground,In a relationship,Yes,5,Good,No,Yes,Yes,Family,Yes,No,Yes,No,Yes,8,85
1/17/2021 10:54,1st year,Good,Female,19,Home,Single,Yes,4,Good,Yes,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,6,70
1/17/2021 10:55,3rd year,Normal,Male,21,Department,It's complicated,No,3,Normal,No,Yes,Yes,Friends,No,No,Yes,No,No,5,50
1/17/2021 10:56,2nd year,Bad,Female,20,Hall-Mess,It's complicated,No,2,Bad,No,No,No,No one,No,No,Yes,Yes,No,3,25
1/17/2021 10:59,4th year,Very bad,Male,22,Home,Broken Up,No,1,Bad,No,No,No,No one,No,No,No,Yes,No,1,5
1/29/2021 13:40,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 13:42,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 13:43,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 13:44,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 13:45,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 13:45,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 13:47,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 13:48,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 13:48,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 13:49,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 13:49,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 13:49,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 13:49,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 13:49,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 13:49,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 13:49,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 13:49,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 13:49,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 13:49,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 13:49,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 13:49,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 13:49,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 13:49,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 13:49,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 13:49,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 13:49,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 13:49,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 13:50,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 13:50,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 13:50,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 13:50,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 13:50,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 13:50,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 13:50,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 13:50,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 13:50,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 13:50,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 13:50,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 13:50,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 13:50,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 13:50,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 13:50,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 13:50,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 13:50,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 13:50,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 13:51,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 13:51,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 13:51,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 13:51,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 13:51,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 13:51,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 13:51,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 13:51,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
1/29/2021 13:51,2nd year,Very good,Male,20,Playground,Single,Yes,5,Good,No,Yes,Yes,Teacher,Yes,No,Yes,No,Yes,7,85
1/29/2021 13:51,3rd year,Normal,Female,21,Home,It's complicated,No,3,Normal,Yes,Yes,No,Friends,No,No,No,No,No,5,45
1/29/2021 13:51,4th year,Bad,Male,22,Hall-Mess,Single,No,2,Bad,No,No,No,No one,No,Yes,No,Yes,No,3,25
1/29/2021 13:52,1st year,Very good,Male,19,Home,Single,Yes,5,Good,No,Yes,Yes,Friends,Yes,No,Yes,No,Yes,8,90
1/29/2021 13:52,2nd year,Good,Female,20,Hall-Mess,In a relationship,Yes,4,Good,Yes,Yes,Yes,Teacher,No,No,Yes,No,Yes,6,70
1/29/2021 13:52,3rd year,Normal,Male,21,Department,Single,Yes,3,Normal,Yes,Yes,No,Family,No,No,Yes,No,No,5,50
1/29/2021 13:52,4th year,Bad,Female,22,Department,It's complicated,No,2,Bad,Yes,No,Yes,No one,No,Yes,No,Yes,No,3,30
1/29/2021 13:52,1st year,Very bad,Male,19,Hall-Mess,Broken Up,No,1,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,2,10
